customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment
17601,238,2,412.66,2,3,2,At Risk
17602,1,14,7354.43,5,5,5,Champions
17603,77,4,1788.38,3,4,4,Big Spenders
17604,216,6,942.38,2,4,3,At Risk
17605,589,1,160.75,1,2,1,At Risk
17606,736,1,87.3,1,2,1,At Risk
17607,375,1,333.81,2,2,2,At Risk
17608,32,4,488.06,4,4,2,Champions
17609,40,11,1875.36,4,5,4,Champions
17610,539,5,1511.94,1,4,4,At Risk
17611,6,28,8287.53,5,5,5,Champions
17612,52,18,5394.86,4,5,5,Champions
17613,22,14,4544.55,4,5,5,Champions
17614,56,1,386.32,4,2,2,Potential Loyalists
17615,129,6,721.8,3,4,3,Loyal Customers
17616,173,4,734.4,3,4,3,Loyal Customers
17617,558,1,385.19,1,2,2,At Risk
17618,5,11,4001.64,5,5,5,Champions
17619,311,1,214.37,2,2,1,At Risk
17620,59,1,81.44,3,2,1,Potential Loyalists
17621,20,6,3175.12,4,4,5,Champions
17622,597,2,1130.21,1,3,3,At Risk
17623,32,7,2365.77,4,4,4,Champions
17624,14,4,1568.63,5,4,4,Champions
17625,17,8,5978.9,5,5,5,Champions
17626,602,1,254.0,1,2,1,At Risk
17627,478,1,296.36,1,2,2,At Risk
17628,80,1,75.75,3,2,1,Potential Loyalists
17629,5,10,2455.52,5,5,4,Champions
17630,169,2,503.6,3,3,2,Loyal Customers
17631,1,7,998.49,5,4,3,Champions
17633,30,7,2057.39,4,4,4,Champions
17634,35,9,2358.59,4,5,4,Champions
17635,423,3,1265.58,1,3,4,At Risk
17636,18,1,285.56,5,2,2,Potential Loyalists
17637,30,2,547.06,4,3,2,Loyal Customers
17638,646,2,842.4,1,3,3,At Risk
17639,275,6,615.17,2,4,3,At Risk
17640,86,6,3168.94,3,4,5,Big Spenders
17642,119,5,1824.49,3,4,4,Big Spenders
17643,372,2,439.7,2,3,2,At Risk
17644,0,20,6028.6,5,5,5,Champions
17646,218,12,3898.79,2,5,5,At Risk
17647,64,3,331.66,3,3,2,Loyal Customers
17648,60,5,2216.37,3,4,4,Big Spenders
17649,137,3,1578.89,3,3,4,Big Spenders
17650,20,1,166.08,4,2,1,Potential Loyalists
17651,11,16,5703.52,5,5,5,Champions
17652,24,12,4867.72,4,5,5,Champions
17653,36,4,1207.56,4,4,4,Champions
17654,276,1,117.55,2,2,1,At Risk
17655,10,9,2976.38,5,5,5,Champions
17656,72,5,1674.69,3,4,4,Big Spenders
17657,429,1,126.0,1,2,1,At Risk
17658,25,2,595.42,4,3,2,Loyal Customers
17659,16,14,3586.99,5,5,5,Champions
17660,140,2,342.22,3,3,2,Loyal Customers
17662,661,2,412.92,1,3,2,At Risk
17663,25,17,5175.83,4,5,5,Champions
17664,18,4,1166.23,5,4,3,Champions
17665,492,1,563.1,1,2,2,At Risk
17666,3,5,2047.8,5,4,4,Champions
17667,65,9,3950.7,3,5,5,Big Spenders
17668,0,2,347.75,5,3,2,Loyal Customers
17669,42,10,6142.35,4,5,5,Champions
17670,227,1,205.7,2,2,1,At Risk
17671,15,5,2009.16,5,4,4,Champions
17672,49,7,5778.63,4,4,5,Champions
17673,1,13,4173.88,5,5,5,Champions
17674,73,2,551.04,3,3,2,Loyal Customers
17675,0,70,37642.48,5,5,5,Champions
17676,3,10,2448.64,5,5,4,Champions
17677,1,54,35058.46,5,5,5,Champions
17678,263,2,599.76,2,3,2,At Risk
17679,52,7,3577.61,4,4,5,Champions
17680,23,3,497.45,4,3,2,Loyal Customers
17681,596,5,731.2,1,4,3,At Risk
17682,9,11,4065.28,5,5,5,Champions
17683,385,3,819.01,2,3,3,At Risk
17684,43,1,239.41,4,2,1,Potential Loyalists
17685,16,12,5454.95,5,5,5,Champions
17686,6,9,8296.81,5,5,5,Champions
17687,420,1,432.68,1,2,2,At Risk
17688,393,1,304.2,2,2,2,At Risk
17689,387,2,317.08,2,3,2,At Risk
17690,29,20,6963.8,4,5,5,Champions
17691,357,4,637.55,2,4,3,At Risk
17692,126,12,2960.44,3,5,5,Big Spenders
17693,136,1,200.47,3,2,1,Potential Loyalists
17694,141,3,1695.97,3,3,4,Big Spenders
17695,131,5,1746.04,3,4,4,Big Spenders
17696,37,27,7679.59,4,5,5,Champions
17697,235,1,338.95,2,2,2,At Risk
17698,260,1,154.95,2,2,1,At Risk
17699,476,2,442.0,1,3,2,At Risk
17700,16,14,6679.97,5,5,5,Champions
17701,252,1,417.95,2,2,2,At Risk
17702,29,6,3144.04,4,4,5,Champions
17703,34,4,1094.84,4,4,3,Champions
17704,168,2,885.19,3,3,3,Loyal Customers
17705,2,11,2083.9,5,5,4,Champions
17706,3,31,20272.15,5,5,5,Champions
17707,184,8,609.3,3,5,3,Loyal Customers
17708,187,4,884.18,3,4,3,Loyal Customers
17709,169,5,671.01,3,4,3,Loyal Customers
17710,423,1,293.5,1,2,2,At Risk
17711,10,2,385.1,5,3,2,Loyal Customers
17712,44,1,522.91,4,2,2,Potential Loyalists
17713,381,4,1198.09,2,4,3,At Risk
17714,320,5,1410.18,2,4,4,At Risk
17715,200,2,489.6,2,3,2,At Risk
17716,22,24,15956.97,4,5,5,Champions
17717,420,1,376.92,1,2,2,At Risk
17718,231,2,439.18,2,3,2,At Risk
17719,37,15,5396.04,4,5,5,Champions
17720,25,10,2666.91,4,5,4,Champions
17721,658,1,307.21,1,2,2,At Risk
17722,95,5,3520.22,3,4,5,Big Spenders
17723,126,7,3378.4,3,4,5,Big Spenders
17724,70,3,1033.0,3,3,3,Loyal Customers
17725,15,11,3439.08,5,5,5,Champions
17726,394,7,1092.06,2,4,3,At Risk
17727,14,1,1060.25,5,2,3,Potential Loyalists
17728,3,5,4238.76,5,4,5,Champions
17729,595,1,438.65,1,2,2,At Risk
17730,2,20,7773.8,5,5,5,Champions
17731,78,6,1708.99,3,4,4,Big Spenders
17732,372,8,2166.42,2,5,4,At Risk
17733,38,2,692.19,4,3,3,Loyal Customers
17734,53,6,1442.32,4,4,4,Champions
17735,1,26,16790.33,5,5,5,Champions
17736,8,3,377.44,5,3,2,Loyal Customers
17737,8,2,168.24,5,3,1,Loyal Customers
17738,18,13,4183.56,5,5,5,Champions
17739,11,18,7730.59,5,5,5,Champions
17740,388,6,426.9,2,4,2,At Risk
17741,406,2,101.1,2,3,1,At Risk
17742,112,11,2098.48,3,5,4,Big Spenders
17743,447,1,229.2,1,2,1,At Risk
17744,3,7,2649.14,5,4,4,Champions
17745,477,2,600.34,1,3,2,At Risk
17746,239,4,904.18,2,4,3,At Risk
17747,112,1,71.4,3,2,1,Potential Loyalists
17748,526,1,358.15,1,2,2,At Risk
17749,177,3,1026.18,3,3,3,Loyal Customers
17750,4,9,1694.16,5,5,4,Champions
17751,420,1,157.86,1,2,1,At Risk
17752,358,1,80.64,2,2,1,At Risk
17753,463,4,382.06,1,4,2,At Risk
17754,0,13,4451.22,5,5,5,Champions
17756,375,3,728.75,2,3,3,At Risk
17757,0,56,9070.1,5,5,5,Champions
17758,18,12,4964.03,5,5,5,Champions
17759,16,5,1260.63,5,4,4,Champions
17760,21,6,746.39,4,4,3,Champions
17761,32,1,712.78,4,2,3,Potential Loyalists
17762,455,1,129.75,1,2,1,At Risk
17763,262,4,86.15,2,4,1,At Risk
17764,50,5,1513.57,4,4,4,Champions
17765,158,4,524.0,3,4,2,Loyal Customers
17766,380,2,299.61,2,3,2,At Risk
17767,14,2,413.05,5,3,2,Loyal Customers
17768,7,7,3292.73,5,4,5,Champions
17769,12,17,7053.38,5,5,5,Champions
17770,198,5,1143.27,2,4,3,At Risk
17771,56,4,386.93,4,4,2,Champions
17772,10,3,360.75,5,3,2,Loyal Customers
17773,513,2,575.37,1,3,2,At Risk
17774,96,9,3272.83,3,5,5,Big Spenders
17775,254,1,56.4,2,2,1,At Risk
17776,386,2,329.3,2,3,2,At Risk
17777,24,3,647.56,4,3,3,Loyal Customers
17778,661,1,197.7,1,2,1,At Risk
17779,20,3,650.32,4,3,3,Loyal Customers
17780,666,3,346.56,1,3,2,At Risk
17781,158,2,188.02,3,3,1,Loyal Customers
17782,382,2,679.02,2,3,3,At Risk
17783,71,3,376.96,3,3,2,Loyal Customers
17784,549,1,112.86,1,2,1,At Risk
17785,52,3,403.38,4,3,2,Loyal Customers
17786,84,2,266.85,3,3,1,Loyal Customers
17787,152,4,1817.54,3,4,4,Big Spenders
17788,73,2,1112.95,3,3,3,Loyal Customers
17789,280,2,397.15,2,3,2,At Risk
17790,26,20,2779.41,4,5,4,Champions
17791,29,1,106.1,4,2,1,Potential Loyalists
17792,466,2,368.35,1,3,2,At Risk
17793,24,1,300.34,4,2,2,Potential Loyalists
17794,686,2,147.3,1,3,1,At Risk
17795,179,2,342.83,3,3,2,Loyal Customers
17796,39,7,1236.39,4,4,4,Champions
17797,21,8,1971.87,4,5,4,Champions
17798,581,1,172.17,1,2,1,At Risk
17799,21,20,6246.93,4,5,5,Champions
17800,36,9,1186.21,4,5,3,Champions
17801,450,3,770.03,1,3,3,At Risk
17802,81,10,4946.22,3,5,5,Big Spenders
17803,391,1,184.66,2,2,1,At Risk
17804,375,3,383.78,2,3,2,At Risk
17805,73,2,927.03,3,3,3,Loyal Customers
17806,10,1,546.04,5,2,2,Potential Loyalists
17807,394,3,437.87,2,3,2,At Risk
17808,548,4,262.64,1,4,1,At Risk
17809,15,20,10085.89,5,5,5,Champions
17810,668,2,343.21,1,3,2,At Risk
17811,3,47,9513.1,5,5,5,Champions
17812,12,7,911.99,5,4,3,Champions
17813,13,5,1698.07,5,4,4,Champions
17814,374,2,1609.37,2,3,4,At Risk
17815,392,1,591.96,2,2,2,At Risk
17816,36,6,96.11,4,4,1,Champions
17817,3,6,788.15,5,4,3,Champions
17818,737,1,124.78,1,2,1,At Risk
17819,71,12,6021.05,3,5,5,Big Spenders
17820,373,1,180.61,2,2,1,At Risk
17821,405,1,334.62,2,2,2,At Risk
17822,419,5,2154.08,1,4,4,At Risk
17823,420,2,449.25,1,3,2,At Risk
17824,50,1,298.4,4,2,2,Potential Loyalists
17825,598,4,701.96,1,4,3,At Risk
17826,373,1,133.34,2,2,1,At Risk
17827,4,6,2376.17,5,4,4,Champions
17828,22,4,1165.09,4,4,3,Champions
17829,298,5,4756.74,2,4,5,At Risk
17830,1,3,398.7,5,3,2,Loyal Customers
17831,32,1,35.4,4,2,1,Potential Loyalists
17832,49,1,155.37,4,2,1,Potential Loyalists
17833,722,1,338.46,1,2,2,At Risk
17834,414,2,689.67,1,3,3,At Risk
17835,2,3,342.24,5,3,2,Loyal Customers
17836,46,1,109.83,4,2,1,Potential Loyalists
17837,41,8,1535.33,4,5,4,Champions
17838,26,13,5604.64,4,5,5,Champions
17839,41,1,318.15,4,2,2,Potential Loyalists
17840,443,1,175.9,1,2,1,At Risk
17841,1,211,68519.95,5,5,5,Champions
17842,601,1,430.69,1,2,2,At Risk
17843,302,2,312.65,2,3,2,At Risk
17844,106,1,51.56,3,2,1,Potential Loyalists
17845,554,4,596.09,1,4,2,At Risk
17847,515,2,125.74,1,3,1,At Risk
17848,80,30,3538.46,3,5,5,Big Spenders
17849,217,8,1063.76,2,5,3,At Risk
17850,371,155,51208.87,2,5,5,At Risk
17851,421,6,1552.35,1,4,4,At Risk
17852,11,5,657.81,5,4,3,Champions
17853,406,3,1596.29,2,3,4,At Risk
17854,184,6,1068.5,3,4,3,Loyal Customers
17855,372,1,208.97,2,2,1,At Risk
17856,1,4,1418.03,5,4,4,Champions
17857,3,23,25769.54,5,5,5,Champions
17858,5,30,12518.65,5,5,5,Champions
17859,304,1,141.92,2,2,1,At Risk
17860,368,4,717.39,2,4,3,At Risk
17861,2,18,5088.29,5,5,5,Champions
17862,323,4,1254.89,2,4,4,At Risk
17863,58,12,5360.48,4,5,5,Champions
17864,12,5,876.57,5,4,3,Champions
17865,30,46,26310.09,4,5,5,Champions
17866,142,3,1134.95,3,3,3,Loyal Customers
17867,29,15,1577.05,4,5,4,Champions
17868,385,1,227.15,2,2,1,At Risk
17869,106,7,813.64,3,4,3,Loyal Customers
17870,1,13,2753.29,5,5,4,Champions
17871,204,5,1068.95,2,4,3,At Risk
17872,381,1,235.87,2,2,1,At Risk
17873,79,18,6135.95,3,5,5,Big Spenders
17874,184,6,683.46,3,4,3,Loyal Customers
17875,687,1,167.1,1,2,1,At Risk
17876,399,3,3424.02,2,3,5,At Risk
17877,169,1,237.61,3,2,1,Potential Loyalists
17878,43,3,1378.93,4,3,4,Big Spenders
17879,173,1,178.52,3,2,1,Potential Loyalists
17880,364,3,824.92,2,3,3,At Risk
17881,303,1,133.35,2,2,1,At Risk
17882,378,2,291.56,2,3,2,At Risk
17883,2,7,988.42,5,4,3,Champions
17884,3,20,2693.47,5,5,4,Champions
17885,11,1,156.34,5,2,1,Potential Loyalists
17886,31,6,1572.55,4,4,4,Champions
17887,128,1,111.35,3,2,1,Potential Loyalists
17888,20,25,1807.44,4,5,4,Champions
17889,211,7,746.42,2,4,3,At Risk
17890,322,2,586.89,2,3,2,At Risk
17891,161,1,203.86,3,2,1,Potential Loyalists
17892,55,3,244.1,4,3,1,Loyal Customers
17893,224,1,107.21,2,2,1,At Risk
17894,71,18,2304.16,3,5,4,Big Spenders
17895,43,1,95.45,4,2,1,Potential Loyalists
17896,22,1,256.32,4,2,1,Potential Loyalists
17897,172,9,2053.04,3,5,4,Big Spenders
17898,84,4,299.18,3,4,2,Loyal Customers
17899,158,1,154.55,3,2,1,Potential Loyalists
17900,189,2,112.2,2,3,1,At Risk
17901,28,3,260.08,4,3,1,Loyal Customers
17902,546,1,216.4,1,2,1,At Risk
17903,393,1,381.09,2,2,2,At Risk
17904,20,1,181.07,4,2,1,Potential Loyalists
17905,70,13,2168.37,3,5,4,Big Spenders
17906,246,1,72.9,2,2,1,At Risk
17907,640,1,291.76,1,2,2,At Risk
17908,373,5,1142.47,2,4,3,At Risk
17909,736,1,110.05,1,2,1,At Risk
17910,725,1,261.7,1,2,1,At Risk
17911,8,1,366.23,5,2,2,Potential Loyalists
17912,309,6,371.6,2,4,2,At Risk
17913,58,14,3425.09,4,5,5,Champions
17914,3,1,329.36,5,2,2,Potential Loyalists
17915,550,1,225.78,1,2,1,At Risk
17916,628,2,43.87,1,3,1,At Risk
17917,44,3,335.03,4,3,2,Loyal Customers
17918,500,3,388.44,1,3,2,At Risk
17919,87,2,1840.32,3,3,4,Big Spenders
17920,3,54,23569.88,5,5,5,Champions
17921,63,10,2394.36,3,5,4,Big Spenders
17922,542,1,170.4,1,2,1,At Risk
17923,281,3,497.0,2,3,2,At Risk
17924,11,8,3257.7,5,5,5,Champions
17925,372,1,244.08,2,2,1,At Risk
17926,132,5,1035.49,3,4,3,Loyal Customers
17927,721,1,294.0,1,2,2,At Risk
17928,44,3,313.16,4,3,2,Loyal Customers
17929,10,12,3082.1,5,5,5,Champions
17930,35,13,4275.22,4,5,5,Champions
17931,133,14,3402.24,3,5,5,Big Spenders
17932,28,3,1331.57,4,3,4,Big Spenders
17933,631,1,105.99,1,2,1,At Risk
17934,51,3,1049.15,4,3,3,Loyal Customers
17935,137,7,683.24,3,4,3,Loyal Customers
17936,4,1,380.13,5,2,2,Potential Loyalists
17937,8,7,4301.22,5,4,5,Champions
17938,419,1,144.29,1,2,1,At Risk
17939,159,1,99.14,3,2,1,Potential Loyalists
17940,48,15,28438.93,4,5,5,Champions
17941,130,4,1433.28,3,4,4,Big Spenders
17942,7,1,77.5,5,2,1,Potential Loyalists
17944,422,1,74.99,1,2,1,At Risk
17945,696,3,359.5,1,3,2,At Risk
17946,232,2,149.58,2,3,1,At Risk
17947,36,1,176.68,4,2,1,Potential Loyalists
17948,146,1,358.56,3,2,2,Potential Loyalists
17949,0,116,107833.48,5,5,5,Champions
17950,71,7,1166.29,3,4,3,Loyal Customers
17951,39,4,1340.58,4,4,4,Champions
17952,377,4,788.46,2,4,3,At Risk
17953,539,1,148.67,1,2,1,At Risk
17954,4,19,3801.83,5,5,5,Champions
17955,198,6,949.9,2,4,3,At Risk
17956,248,1,12.75,2,2,1,At Risk
17957,65,1,110.72,3,2,1,Potential Loyalists
17958,116,2,973.88,3,3,3,Loyal Customers
17959,591,1,140.75,1,2,1,At Risk
17960,170,3,135.08,3,3,1,Loyal Customers
17961,20,100,2866.74,4,5,4,Champions
17962,141,4,665.91,3,4,3,Loyal Customers
17963,470,4,643.16,1,4,3,At Risk
17964,31,2,463.21,4,3,2,Loyal Customers
17965,37,29,7002.9,4,5,5,Champions
17966,37,10,1963.92,4,5,4,Champions
17967,371,2,223.42,2,3,1,At Risk
17968,373,4,590.44,2,4,2,At Risk
17969,165,20,2354.29,3,5,4,Big Spenders
17970,210,1,562.79,2,2,2,At Risk
17971,547,1,161.94,1,2,1,At Risk
17972,241,1,135.19,2,2,1,At Risk
17973,51,1,337.04,4,2,2,Potential Loyalists
17974,24,6,1739.09,4,4,4,Champions
17975,14,24,6693.03,5,5,5,Champions
17976,371,1,321.79,2,2,2,At Risk
17977,28,2,1511.45,4,3,4,Big Spenders
17978,364,4,1159.99,2,4,3,At Risk
17979,35,4,729.01,4,4,3,Champions
17980,165,4,1012.72,3,4,3,Loyal Customers
17981,410,1,239.12,1,2,1,At Risk
17982,680,1,138.18,1,2,1,At Risk
17983,394,1,171.71,2,2,1,At Risk
17984,144,5,1148.69,3,4,3,Loyal Customers
17985,21,1,631.35,4,2,3,Potential Loyalists
17986,55,1,20.8,4,2,1,Potential Loyalists
17987,184,5,965.44,3,4,3,Loyal Customers
17988,11,13,485.69,5,5,2,Champions
17989,378,1,207.33,2,2,1,At Risk
17990,236,6,1527.61,2,4,4,At Risk
17991,224,3,298.65,2,3,2,At Risk
17992,388,1,252.88,2,2,1,At Risk
17993,616,1,225.99,1,2,1,At Risk
17994,121,11,2264.03,3,5,4,Big Spenders
17995,281,3,495.48,2,3,2,At Risk
17996,379,3,469.73,2,3,2,At Risk
17997,73,8,1962.46,3,5,4,Big Spenders
17998,379,3,639.24,2,3,3,At Risk
17999,36,3,528.46,4,3,2,Loyal Customers
18000,563,1,124.25,1,2,1,At Risk
18001,11,6,924.14,5,4,3,Champions
18002,375,4,237.62,2,4,1,At Risk
18003,375,1,353.51,2,2,2,At Risk
18004,361,1,157.92,2,2,1,At Risk
18005,3,2,226.47,5,3,1,Loyal Customers
18006,22,4,969.51,4,4,3,Champions
18007,392,1,215.22,2,2,1,At Risk
18008,69,23,19759.08,3,5,5,Big Spenders
18009,234,8,2144.23,2,5,4,At Risk
18010,256,1,174.8,2,2,1,At Risk
18011,372,2,410.79,2,3,2,At Risk
18012,722,1,115.3,1,2,1,At Risk
18013,154,2,187.29,3,3,1,Loyal Customers
18014,27,1,154.27,4,2,1,Potential Loyalists
18015,3,1,120.03,5,2,1,Potential Loyalists
18016,31,7,1954.56,4,4,4,Champions
18017,80,4,688.0,3,4,3,Loyal Customers
18018,107,4,297.99,3,4,2,Loyal Customers
18019,51,1,38.45,4,2,1,Potential Loyalists
18020,543,1,190.48,1,2,1,At Risk
18021,509,2,216.41,1,3,1,At Risk
18022,35,5,1506.62,4,4,4,Champions
18024,152,2,389.78,3,3,2,Loyal Customers
18025,379,6,1177.72,2,4,3,At Risk
18026,500,2,2074.07,1,3,4,At Risk
18027,98,1,115.31,3,2,1,Potential Loyalists
18028,582,1,192.05,1,2,1,At Risk
18029,641,1,433.77,1,2,2,At Risk
18030,3,2,230.65,5,3,1,Loyal Customers
18031,378,1,451.3,2,2,2,At Risk
18032,333,1,73.5,2,2,1,At Risk
18033,64,1,93.82,3,2,1,Potential Loyalists
18034,21,3,753.35,4,3,3,Loyal Customers
18035,35,5,1260.23,4,4,4,Champions
18036,31,11,1545.49,4,5,4,Champions
18037,153,15,167.42,3,5,1,Loyal Customers
18038,555,1,141.48,1,2,1,At Risk
18039,373,4,548.22,2,4,2,At Risk
18040,18,2,357.2,5,3,2,Loyal Customers
18041,11,38,8018.77,5,5,5,Champions
18042,53,2,281.15,4,3,1,Loyal Customers
18043,24,3,529.29,4,3,2,Loyal Customers
18044,3,18,3505.61,5,5,5,Champions
18045,44,1,178.34,4,2,1,Potential Loyalists
18046,649,1,189.63,1,2,1,At Risk
18047,380,2,326.09,2,3,2,At Risk
18048,202,3,394.93,2,3,2,At Risk
18049,436,2,500.5,1,3,2,At Risk
18050,358,2,412.06,2,3,2,At Risk
18051,633,7,2282.28,1,4,4,At Risk
18052,564,1,10877.18,1,2,5,At Risk
18053,70,3,571.07,3,3,2,Loyal Customers
18054,392,1,176.5,2,2,1,At Risk
18055,6,14,10142.64,5,5,5,Champions
18056,287,2,554.6,2,3,2,At Risk
18057,392,3,1168.14,2,3,3,At Risk
18058,9,3,774.06,5,3,3,Loyal Customers
18059,22,3,306.46,4,3,2,Loyal Customers
18060,407,2,1185.46,2,3,3,At Risk
18061,21,28,6083.81,4,5,5,Champions
18062,172,6,1632.67,3,4,4,Big Spenders
18063,390,2,186.6,2,3,1,At Risk
18064,132,11,4481.83,3,5,5,Big Spenders
18065,5,28,5846.63,5,5,5,Champions
18066,74,3,1440.4,3,3,4,Big Spenders
18067,39,1,396.33,4,2,2,Potential Loyalists
18068,288,1,101.7,2,2,1,At Risk
18069,25,11,4449.02,4,5,5,Champions
18070,668,1,314.1,1,2,2,At Risk
18071,257,6,1169.68,2,4,3,At Risk
18072,185,1,247.44,3,2,1,Potential Loyalists
18073,113,12,3859.82,3,5,5,Big Spenders
18074,373,2,1019.44,2,3,3,At Risk
18075,22,20,5783.29,4,5,5,Champions
18076,379,1,151.49,2,2,1,At Risk
18077,7,18,4078.79,5,5,5,Champions
18078,216,4,725.53,2,4,3,At Risk
18079,44,5,4203.93,4,4,5,Champions
18080,18,2,1231.5,5,3,4,Big Spenders
18081,35,3,343.45,4,3,2,Loyal Customers
18082,25,1,680.84,4,2,3,Potential Loyalists
18083,397,1,463.53,2,2,2,At Risk
18084,15,3,795.23,5,3,3,Loyal Customers
18085,329,4,1341.85,2,4,4,At Risk
18086,273,1,101.34,2,2,1,At Risk
18087,290,16,13908.72,2,5,5,At Risk
18088,60,1,166.03,3,2,1,Potential Loyalists
18089,446,1,428.45,1,2,2,At Risk
18090,421,1,321.9,1,2,2,At Risk
18091,592,1,360.85,1,2,2,At Risk
18092,1,18,14693.72,5,5,5,Champions
18093,92,8,4452.71,3,5,5,Big Spenders
18094,81,13,6391.52,3,5,5,Big Spenders
18095,312,5,2303.09,2,4,4,At Risk
18096,11,6,1638.16,5,4,4,Champions
18097,7,11,4627.92,5,5,5,Champions
18098,395,1,527.94,2,2,2,At Risk
18099,126,1,168.31,3,2,1,Potential Loyalists
18100,549,1,451.56,1,2,2,At Risk
18101,10,5,622.01,5,4,3,Champions
18102,0,145,580987.04,5,5,5,Champions
18103,548,1,105.8,1,2,1,At Risk
18104,36,1,754.64,4,2,3,Potential Loyalists
18105,37,1,113.48,4,2,1,Potential Loyalists
18106,329,6,1441.06,2,4,4,At Risk
18107,441,1,165.88,1,2,1,At Risk
18108,253,3,848.81,2,3,3,At Risk
18109,1,38,9555.71,5,5,5,Champions
18110,19,2,392.28,4,3,2,Loyal Customers
18111,588,1,405.85,1,2,2,At Risk
18112,11,4,773.36,5,4,3,Champions
18113,368,1,76.32,2,2,1,At Risk
18114,289,1,220.1,2,2,1,At Risk
18115,697,1,9.7,1,2,1,At Risk
18116,67,13,2130.89,3,5,4,Big Spenders
18117,25,1,314.4,4,2,2,Potential Loyalists
18118,10,29,6218.62,5,5,5,Champions
18119,367,1,180.7,2,2,1,At Risk
18120,213,1,111.15,2,2,1,At Risk
18121,148,2,653.3,3,3,3,Loyal Customers
18122,7,6,1791.84,5,4,4,Champions
18123,23,3,666.64,4,3,3,Loyal Customers
18124,471,1,102.65,1,2,1,At Risk
18125,29,4,1131.75,4,4,3,Champions
18126,60,1,198.58,3,2,1,Potential Loyalists
18127,18,4,556.13,5,4,2,Champions
18128,536,1,399.29,1,2,2,At Risk
18129,242,1,112.55,2,2,1,At Risk
18130,14,3,1059.39,5,3,3,Loyal Customers
18131,631,1,222.96,1,2,1,At Risk
18132,503,1,220.13,1,2,1,At Risk
18133,211,1,931.5,2,2,3,At Risk
18134,597,2,445.0,1,3,2,At Risk
18135,28,10,1249.62,4,5,4,Champions
18136,62,5,1631.36,3,4,4,Big Spenders
18137,550,2,145.99,1,3,1,At Risk
18138,294,1,152.65,2,2,1,At Risk
18139,17,6,8438.34,5,4,5,Champions
18140,473,1,536.41,1,2,2,At Risk
18141,401,2,882.47,2,3,3,At Risk
18142,156,2,1019.52,3,3,3,Loyal Customers
18143,116,2,1000.16,3,3,3,Loyal Customers
18144,7,19,4892.95,5,5,5,Champions
18145,12,11,5609.74,5,5,5,Champions
18146,140,2,160.35,3,3,1,Loyal Customers
18147,45,2,179.34,4,3,1,Loyal Customers
18148,646,1,112.85,1,2,1,At Risk
18149,50,7,1553.96,4,4,4,Champions
18150,31,3,566.58,4,3,2,Loyal Customers
18151,134,6,1879.44,3,4,4,Big Spenders
18152,645,1,426.69,1,2,2,At Risk
18153,658,1,246.22,1,2,1,At Risk
18154,2,5,932.6,5,4,3,Champions
18155,74,3,371.62,3,3,2,Loyal Customers
18156,12,2,675.64,5,3,3,Loyal Customers
18157,570,1,213.9,1,2,1,At Risk
18158,8,2,453.4,5,3,2,Loyal Customers
18159,300,1,530.15,2,2,2,At Risk
18160,56,3,1003.88,4,3,3,Loyal Customers
18161,14,6,1803.1,5,4,4,Champions
18162,731,1,371.51,1,2,2,At Risk
18163,583,1,728.84,1,2,3,At Risk
18164,36,1,399.65,4,2,2,Potential Loyalists
18165,176,1,302.46,3,2,2,Potential Loyalists
18166,623,1,175.5,1,2,1,At Risk
18167,22,3,1384.86,4,3,4,Big Spenders
18168,175,16,3435.5,3,5,5,Big Spenders
18169,60,1,202.65,3,2,1,Potential Loyalists
18170,32,9,2878.0,4,5,4,Champions
18171,58,9,2437.31,4,5,4,Champions
18172,14,52,17467.24,5,5,5,Champions
18173,86,5,2696.36,3,4,4,Big Spenders
18174,6,2,162.5,5,3,1,Loyal Customers
18175,675,1,176.1,1,2,1,At Risk
18176,357,1,476.35,2,2,2,At Risk
18177,30,9,2216.32,4,5,4,Champions
18178,128,11,6103.74,3,5,5,Big Spenders
18179,8,8,2547.55,5,5,4,Champions
18180,4,6,1843.75,5,4,4,Champions
18181,23,5,1188.34,4,4,3,Champions
18182,462,1,291.13,1,2,2,At Risk
18183,226,2,632.07,2,3,3,At Risk
18184,14,1,49.8,5,2,1,Potential Loyalists
18185,248,1,304.25,2,2,2,At Risk
18186,722,1,329.58,1,2,2,At Risk
18187,631,1,724.89,1,2,3,At Risk
18188,14,6,3280.59,5,4,5,Champions
18189,77,3,1403.73,3,3,4,Big Spenders
18190,191,5,745.62,2,4,3,At Risk
18191,261,2,529.4,2,3,2,At Risk
18192,71,1,957.97,3,2,3,Potential Loyalists
18193,164,3,1207.35,3,3,4,Big Spenders
18194,81,6,4162.04,3,4,5,Big Spenders
18195,386,1,101.16,2,2,1,At Risk
18196,94,4,1455.27,3,4,4,Big Spenders
18197,575,1,230.1,1,2,1,At Risk
18198,3,17,5425.56,5,5,5,Champions
18199,683,1,344.75,1,2,2,At Risk
18200,105,1,150.35,3,2,1,Potential Loyalists
18201,722,1,447.53,1,2,2,At Risk
18202,199,3,1396.99,2,3,4,At Risk
18203,156,4,482.52,3,4,2,Loyal Customers
18204,70,3,1975.35,3,3,4,Big Spenders
18205,35,2,517.36,4,3,2,Loyal Customers
18206,552,1,314.66,1,2,2,At Risk
18207,498,1,544.47,1,2,2,At Risk
18208,565,1,360.08,1,2,2,At Risk
18209,28,1,139.1,4,2,1,Potential Loyalists
18210,1,7,2768.83,5,4,4,Champions
18211,25,5,600.07,4,4,2,Champions
